"No.","Time","Source","Destination","Protocol","Length","Info"
"233","517.359242","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xfdc6 SRV _sip._udp.sip.cybercity.dk"
"234","524.550438","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"235","525.300596","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"236","525.361176","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x1ac8 PTR 1.0.0.127.in-addr.arpa"
"237","525.362633","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x1ac8 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"238","525.363812","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"239","525.454541","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x3fc8 SRV _sip._udp.voip.brujula.net"
"240","526.051674","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"241","526.452302","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x3fc8 SRV _sip._udp.voip.brujula.net"
"242","528.455206","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x3fc8 SRV _sip._udp.voip.brujula.net"
"243","530.458296","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x3fc8 SRV _sip._udp.voip.brujula.net"
"244","534.463842","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x3fc8 SRV _sip._udp.voip.brujula.net"
"245","542.465744","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x1aca PTR 1.0.0.127.in-addr.arpa"
"246","542.467246","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x1aca PTR 1.0.0.127.in-addr.arpa PTR localhost"
"247","542.468701","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"248","542.471312","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x70cc SRV _sip._udp.sip.cybercity.dk"
"249","542.976504","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"250","543.466772","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x70cc SRV _sip._udp.sip.cybercity.dk"
"251","543.987788","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"252","545.122486","200.68.120.81","192.168.1.2","SIP","656","Status: 408 Request Timeout | "
"253","545.130419","192.168.1.2","200.68.120.81","SIP","389","Request: ACK sip:97239287044@voip.brujula.net | "
"254","545.469666","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x70cc SRV _sip._udp.sip.cybercity.dk"
"255","546.000759","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"256","547.472528","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x70cc SRV _sip._udp.sip.cybercity.dk"
"257","550.017069","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"258","551.478369","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x70cc SRV _sip._udp.sip.cybercity.dk"
"259","554.022547","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"260","558.028336","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"261","559.480231","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x48ce PTR 1.0.0.127.in-addr.arpa"
"262","559.481716","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x48ce PTR 1.0.0.127.in-addr.arpa PTR localhost"
"263","559.482888","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"264","562.044013","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"265","566.049534","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"266","570.055289","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"267","571.503358","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7dcf SRV _sip._udp.sip.cybercity.dk"
"268","571.959341","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"269","572.498533","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7dcf SRV _sip._udp.sip.cybercity.dk"
"270","572.708771","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"271","573.459855","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"272","574.071060","192.168.1.2","200.68.120.81","SIP","417","Request: CANCEL sip:97239287044@voip.brujula.net | "
"273","574.501395","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7dcf SRV _sip._udp.sip.cybercity.dk"
"274","575.439777","200.68.120.81","192.168.1.2","SIP","651","Status: 408 Request Timeout | "
"275","576.504434","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7dcf SRV _sip._udp.sip.cybercity.dk"
"276","580.435324","Castlene_00:34:56","Silicom_01:6e:bd","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"277","580.435377","Silicom_01:6e:bd","Castlene_00:34:56","ARP","42","192.168.1.2 is at 00:e0:ed:01:6e:bd"
"278","580.754776","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7dcf SRV _sip._udp.sip.cybercity.dk"
"279","588.752557","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x55f0 PTR 1.0.0.127.in-addr.arpa"
"280","588.754077","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x55f0 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"281","588.755247","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"282","600.775385","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x29f0 SRV _sip._udp.sip.cybercity.dk"
"283","601.770678","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x29f0 SRV _sip._udp.sip.cybercity.dk"
"284","603.773531","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x29f0 SRV _sip._udp.sip.cybercity.dk"
"285","605.776616","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x29f0 SRV _sip._udp.sip.cybercity.dk"
"286","609.782151","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x29f0 SRV _sip._udp.sip.cybercity.dk"
"287","617.784330","192.168.1.2","192.168.1.1","DNS","82","Standard query 0xdff0 PTR 1.0.0.127.in-addr.arpa"
"288","617.785905","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0xdff0 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"289","617.787077","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"290","619.807543","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"291","620.557584","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"292","621.308659","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"293","629.807307","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x47f2 SRV _sip._udp.sip.cybercity.dk"
"294","630.802378","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x47f2 SRV _sip._udp.sip.cybercity.dk"
"295","632.805256","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x47f2 SRV _sip._udp.sip.cybercity.dk"
"296","634.808133","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x47f2 SRV _sip._udp.sip.cybercity.dk"
"297","638.813873","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x47f2 SRV _sip._udp.sip.cybercity.dk"
"298","646.816029","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x28f3 PTR 1.0.0.127.in-addr.arpa"
"299","646.817543","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x28f3 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"300","646.818708","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"301","651.815550","Castlene_00:34:56","Silicom_01:6e:bd","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"302","651.815603","Silicom_01:6e:bd","Castlene_00:34:56","ARP","42","192.168.1.2 is at 00:e0:ed:01:6e:bd"
"303","658.839075","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xb9f4 SRV _sip._udp.sip.cybercity.dk"
"304","659.834104","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xb9f4 SRV _sip._udp.sip.cybercity.dk"
"305","661.837012","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xb9f4 SRV _sip._udp.sip.cybercity.dk"
"306","663.839903","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xb9f4 SRV _sip._udp.sip.cybercity.dk"
"307","667.069072","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"308","667.815538","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"309","667.845611","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xb9f4 SRV _sip._udp.sip.cybercity.dk"
"310","668.566626","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"311","675.847510","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x2bf6 PTR 1.0.0.127.in-addr.arpa"
"312","675.849010","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x2bf6 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"313","675.850184","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"314","675.943977","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7ef8 SRV _sip._udp.sip.cybercity.dk"
"315","676.938722","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7ef8 SRV _sip._udp.sip.cybercity.dk"
"316","678.941600","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7ef8 SRV _sip._udp.sip.cybercity.dk"
"317","680.944464","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7ef8 SRV _sip._udp.sip.cybercity.dk"
"318","684.950222","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7ef8 SRV _sip._udp.sip.cybercity.dk"
"319","692.952129","192.168.1.2","192.168.1.1","DNS","82","Standard query 0xaff9 PTR 1.0.0.127.in-addr.arpa"
"320","692.953624","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0xaff9 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"321","692.955151","192.168.1.2","212.242.33.35","SIP/SDP","867","Request: INVITE sip:0097239287044@sip.cybercity.dk | "
"322","692.957029","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xdffb SRV _sip._udp.sip.cybercity.dk"
"323","693.452822","192.168.1.2","212.242.33.35","SIP/SDP","867","Request: INVITE sip:0097239287044@sip.cybercity.dk | "
"324","693.953193","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xdffb SRV _sip._udp.sip.cybercity.dk"
"325","694.454664","192.168.1.2","212.242.33.35","SIP/SDP","867","Request: INVITE sip:0097239287044@sip.cybercity.dk | "
"326","694.609420","212.242.33.35","192.168.1.2","SIP","635","Status: 407 authentication required | "
"327","694.681766","192.168.1.2","212.242.33.35","SIP","382","Request: ACK sip:0097239287044@sip.cybercity.dk | "
"328","695.956083","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xdffb SRV _sip._udp.sip.cybercity.dk"
"329","697.945700","Castlene_00:34:56","Silicom_01:6e:bd","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"330","697.945753","Silicom_01:6e:bd","Castlene_00:34:56","ARP","42","192.168.1.2 is at 00:e0:ed:01:6e:bd"
"331","697.958988","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xdffb SRV _sip._udp.sip.cybercity.dk"
"332","701.964943","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xdffb SRV _sip._udp.sip.cybercity.dk"
"333","709.966580","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x68fd PTR 1.0.0.127.in-addr.arpa"
"334","709.968060","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x68fd PTR 1.0.0.127.in-addr.arpa PTR localhost"
"335","709.969255","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"336","710.067102","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7bfd SRV _sip._udp.sip.cybercity.dk"
"337","711.068658","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7bfd SRV _sip._udp.sip.cybercity.dk"
"338","713.070682","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7bfd SRV _sip._udp.sip.cybercity.dk"
"339","715.073562","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7bfd SRV _sip._udp.sip.cybercity.dk"
"340","715.314855","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"341","716.064924","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"342","716.816004","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"343","719.079302","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x7bfd SRV _sip._udp.sip.cybercity.dk"
"344","727.081248","192.168.1.2","192.168.1.1","DNS","82","Standard query 0xb7fd PTR 1.0.0.127.in-addr.arpa"
"345","727.082732","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0xb7fd PTR 1.0.0.127.in-addr.arpa PTR localhost"
"346","727.084304","192.168.1.2","212.242.33.35","SIP/SDP","1118","Request: INVITE sip:0097239287044@sip.cybercity.dk | "
"347","727.086331","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xf2fe SRV _sip._udp.sip.cybercity.dk"
"348","727.288864","212.242.33.35","192.168.1.2","SIP","487","Status: 403 Wrong password or domain | "
"349","727.341644","192.168.1.2","212.242.33.35","SIP","377","Request: ACK sip:0097239287044@sip.cybercity.dk | "
"350","728.082316","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xf2fe SRV _sip._udp.sip.cybercity.dk"
"351","730.085765","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xf2fe SRV _sip._udp.sip.cybercity.dk"
"352","732.088244","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xf2fe SRV _sip._udp.sip.cybercity.dk"
"353","736.093796","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xf2fe SRV _sip._udp.sip.cybercity.dk"
"354","744.095861","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x2aff PTR 1.0.0.127.in-addr.arpa"
"355","744.097358","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x2aff PTR 1.0.0.127.in-addr.arpa PTR localhost"
"356","744.098500","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"357","757.492456","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xffff SRV _sip._udp.sip.cybercity.dk"
"358","758.485983","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xffff SRV _sip._udp.sip.cybercity.dk"
"359","760.489019","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xffff SRV _sip._udp.sip.cybercity.dk"
"360","762.491718","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xffff SRV _sip._udp.sip.cybercity.dk"
"361","762.723037","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"362","763.473100","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"363","764.224182","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"364","766.497622","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xffff SRV _sip._udp.sip.cybercity.dk"
"365","774.499377","192.168.1.2","192.168.1.1","DNS","82","Standard query 0xfde0 PTR 1.0.0.127.in-addr.arpa"
"366","774.500889","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0xfde0 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"367","774.502039","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"368","774.814054","192.168.1.2","192.168.1.255","BROWSER","243","Host Announcement D002465, Workstation, Server, NT Workstation"
"369","779.495955","Castlene_00:34:56","Silicom_01:6e:bd","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"370","779.496005","Silicom_01:6e:bd","Castlene_00:34:56","ARP","42","192.168.1.2 is at 00:e0:ed:01:6e:bd"
"371","786.712957","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x9de1 SRV _sip._udp.sip.cybercity.dk"
"372","787.707991","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x9de1 SRV _sip._udp.sip.cybercity.dk"
"373","789.710873","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x9de1 SRV _sip._udp.sip.cybercity.dk"
"374","791.713755","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x9de1 SRV _sip._udp.sip.cybercity.dk"
"375","795.719535","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x9de1 SRV _sip._udp.sip.cybercity.dk"
"376","803.721516","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x74e2 PTR 1.0.0.127.in-addr.arpa"
"377","803.722983","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x74e2 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"378","803.724728","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"379","810.041557","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"380","810.791160","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"381","811.542335","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"382","815.745951","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xd2e2 SRV _sip._udp.sip.cybercity.dk"
"383","816.739758","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xd2e2 SRV _sip._udp.sip.cybercity.dk"
"384","818.742644","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xd2e2 SRV _sip._udp.sip.cybercity.dk"
"385","820.745495","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xd2e2 SRV _sip._udp.sip.cybercity.dk"
"386","824.751360","192.168.1.2","192.168.1.1","DNS","86","Standard query 0xd2e2 SRV _sip._udp.sip.cybercity.dk"
"387","832.753162","192.168.1.2","192.168.1.1","DNS","82","Standard query 0xaae2 PTR 1.0.0.127.in-addr.arpa"
"388","832.754656","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0xaae2 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"389","832.755805","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"390","844.776531","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x2ee3 SRV _sip._udp.sip.cybercity.dk"
"391","845.771686","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x2ee3 SRV _sip._udp.sip.cybercity.dk"
"392","847.774436","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x2ee3 SRV _sip._udp.sip.cybercity.dk"
"393","849.777499","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x2ee3 SRV _sip._udp.sip.cybercity.dk"
"394","853.783006","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x2ee3 SRV _sip._udp.sip.cybercity.dk"
"395","857.379860","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"396","858.129220","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"397","858.880296","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"398","861.784902","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x4fe4 PTR 1.0.0.127.in-addr.arpa"
"399","861.786505","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x4fe4 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"400","861.787821","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"401","866.786231","Castlene_00:34:56","Silicom_01:6e:bd","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"402","866.786280","Silicom_01:6e:bd","Castlene_00:34:56","ARP","42","192.168.1.2 is at 00:e0:ed:01:6e:bd"
"403","873.808214","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x49e4 SRV _sip._udp.sip.cybercity.dk"
"404","874.803737","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x49e4 SRV _sip._udp.sip.cybercity.dk"
"405","876.806134","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x49e4 SRV _sip._udp.sip.cybercity.dk"
"406","878.809040","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x49e4 SRV _sip._udp.sip.cybercity.dk"
"407","882.814748","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x49e4 SRV _sip._udp.sip.cybercity.dk"
"408","890.816728","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x9de5 PTR 1.0.0.127.in-addr.arpa"
"409","890.818200","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x9de5 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"410","890.819330","192.168.1.2","212.242.33.35","UDP","47","5060  >  5060 Len=5"
"411","898.303448","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x28e6 SRV _sip._udp.sip.cybercity.dk"
"412","899.298610","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x28e6 SRV _sip._udp.sip.cybercity.dk"
"413","901.301363","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x28e6 SRV _sip._udp.sip.cybercity.dk"
"414","903.304285","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x28e6 SRV _sip._udp.sip.cybercity.dk"
"415","905.609003","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"416","906.358572","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"417","907.109653","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"418","907.309977","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x28e6 SRV _sip._udp.sip.cybercity.dk"
"419","915.311884","192.168.1.2","192.168.1.1","DNS","82","Standard query 0xe3e7 PTR 1.0.0.127.in-addr.arpa"
"420","915.313357","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0xe3e7 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"421","915.314807","192.168.1.2","212.242.33.35","SIP","480","Request: REGISTER sip:sip.cybercity.dk  (remove 2 bindings) | "
"422","915.447126","212.242.33.35","192.168.1.2","SIP","527","Status: 401 Unauthorized | "
"423","915.673830","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x34e8 SRV _sip._udp.sip.cybercity.dk"
"424","916.673457","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x34e8 SRV _sip._udp.sip.cybercity.dk"
"425","918.677050","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x34e8 SRV _sip._udp.sip.cybercity.dk"
"426","920.679225","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x34e8 SRV _sip._udp.sip.cybercity.dk"
"427","924.685003","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x34e8 SRV _sip._udp.sip.cybercity.dk"
"428","932.686859","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x6ae9 PTR 1.0.0.127.in-addr.arpa"
"429","932.688370","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x6ae9 PTR 1.0.0.127.in-addr.arpa PTR localhost"
"430","932.689921","192.168.1.2","212.242.33.35","SIP","715","Request: REGISTER sip:sip.cybercity.dk  (remove 2 bindings) | "
"431","932.792143","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x77ea SRV _sip._udp.sip.cybercity.dk"
"432","932.837100","212.242.33.35","192.168.1.2","SIP","532","Status: 401 nonce has changed | "
"433","933.788058","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x77ea SRV _sip._udp.sip.cybercity.dk"
"434","935.790943","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x77ea SRV _sip._udp.sip.cybercity.dk"
"435","937.686466","Castlene_00:34:56","Silicom_01:6e:bd","ARP","60","Who has 192.168.1.2? Tell 192.168.1.1"
"436","937.686514","Silicom_01:6e:bd","Castlene_00:34:56","ARP","42","192.168.1.2 is at 00:e0:ed:01:6e:bd"
"437","937.794133","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x77ea SRV _sip._udp.sip.cybercity.dk"
"438","941.799602","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x77ea SRV _sip._udp.sip.cybercity.dk"
"439","949.801523","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x62eb PTR 1.0.0.127.in-addr.arpa"
"440","949.803008","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x62eb PTR 1.0.0.127.in-addr.arpa PTR localhost"
"441","949.804510","192.168.1.2","212.242.33.35","SIP","508","Request: REGISTER sip:sip.cybercity.dk  (1 binding) | "
"442","949.943392","212.242.33.35","192.168.1.2","SIP","527","Status: 401 Unauthorized | "
"443","950.202606","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x82eb SRV _sip._udp.sip.cybercity.dk"
"444","951.203106","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x82eb SRV _sip._udp.sip.cybercity.dk"
"445","953.205987","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x82eb SRV _sip._udp.sip.cybercity.dk"
"446","953.288150","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"447","954.037143","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"448","954.788237","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"449","955.208867","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x82eb SRV _sip._udp.sip.cybercity.dk"
"450","960.611575","192.168.1.2","192.168.1.1","DNS","86","Standard query 0x82eb SRV _sip._udp.sip.cybercity.dk"
"451","968.608528","192.168.1.2","192.168.1.1","DNS","82","Standard query 0x40ec PTR 1.0.0.127.in-addr.arpa"
"452","968.610022","192.168.1.1","192.168.1.2","DNS","105","Standard query response 0x40ec PTR 1.0.0.127.in-addr.arpa PTR localhost"
"453","968.611582","192.168.1.2","212.242.33.35","SIP","721","Request: REGISTER sip:sip.cybercity.dk  (1 binding) | "
"454","968.760484","212.242.33.35","192.168.1.2","SIP","532","Status: 401 nonce has changed | "
"455","1000.635790","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"456","1001.385485","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"457","1002.136309","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"458","1047.943816","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"459","1048.693262","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"460","1049.444340","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"461","1095.211468","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"462","1095.961225","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"463","1096.712313","192.168.1.2","192.168.1.255","NBNS","92","Name query NB ECI_DOMAIN<1c>"
"464","1116.969472","192.168.1.41","192.168.1.255","BROWSER","216","Get Backup List Request"
"465","1116.969517","192.168.1.41","192.168.1.255","NBNS","92","Name query NB WORKGROUP<1b>"
"466","1117.717683","192.168.1.41","192.168.1.255","NBNS","92","Name query NB WORKGROUP<1b>"
